SubjectID,BiasCondition,Block,ResponseCorrect,Task
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,2,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,2,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,4,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,1,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,1,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,3,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,2,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,3,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,1,no,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,3,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,4,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,3,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,2,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,4,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,3,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,4,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,1,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,1,no,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,1,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,2,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,3,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,1,no,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,4,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,3,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,3,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,4,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,1,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,1,no,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,4,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,3,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,3,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,1,no,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,1,no,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,1,no,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,4,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,3,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,2,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,4,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,4,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,2,no,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,2,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,3,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,2,no,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,2,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,2,no,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,2,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,1,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,4,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,1,no,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,4,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,2,no,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,1,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,4,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,3,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,4,yes,Comprehension
crlyzl3o4wznzwcerx19s84gsqrqzvws,StrongBias,2,no,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,2,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,4,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,4,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,4,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,2,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,3,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,1,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,4,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,4,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,1,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,3,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,2,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,2,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,4,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,1,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,2,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,4,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,1,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,1,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,2,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,3,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,2,no,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,2,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,2,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,4,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,4,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,3,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,3,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,2,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,1,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,3,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,1,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,1,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,3,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,4,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,4,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,3,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,2,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,1,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,1,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,3,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,3,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,1,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,4,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,1,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,3,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,3,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,3,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,4,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,2,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,2,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,3,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,4,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,2,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,1,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,4,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,3,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,1,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,1,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,1,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,3,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,2,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,4,yes,Comprehension
ef9ht0kas2pqcovrhcng1bw6rvo27680,RuleBasedInput,2,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,3,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,1,no,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,3,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,1,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,1,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,2,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,2,no,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,4,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,4,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,1,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,4,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,4,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,2,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,1,no,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,1,no,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,2,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,1,no,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,2,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,4,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,4,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,4,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,3,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,4,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,2,no,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,3,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,4,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,1,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,1,no,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,3,no,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,4,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,4,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,2,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,1,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,2,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,4,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,1,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,3,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,1,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,4,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,3,no,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,1,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,3,no,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,3,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,3,no,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,2,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,3,no,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,3,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,4,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,3,no,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,1,no,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,2,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,2,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,2,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,3,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,3,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,2,no,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,1,no,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,3,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,2,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,2,no,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,2,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,4,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,1,yes,Comprehension
fwgmq15nruyg4yf4fej29asq8ksrqlhk,WeakBias,4,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,4,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,2,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,1,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,4,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,4,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,4,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,2,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,4,no,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,3,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,2,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,4,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,2,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,2,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,3,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,4,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,4,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,3,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,3,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,1,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,2,no,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,4,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,2,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,4,no,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,3,no,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,2,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,4,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,3,no,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,2,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,1,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,1,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,1,no,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,3,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,4,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,1,no,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,2,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,4,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,1,no,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,2,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,3,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,3,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,1,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,1,no,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,1,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,1,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,3,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,4,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,3,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,3,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,2,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,3,no,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,1,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,1,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,3,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,4,no,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,1,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,3,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,2,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,2,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,1,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,2,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,2,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,3,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,1,yes,Comprehension
hb8bftv1hr3glwvxocnhq1lxurzu9wue,WeakBias,4,no,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,1,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,2,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,4,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,3,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,2,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,2,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,2,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,1,no,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,3,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,3,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,4,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,2,no,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,1,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,3,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,1,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,4,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,2,no,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,2,no,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,3,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,3,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,4,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,3,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,1,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,2,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,1,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,1,no,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,3,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,3,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,3,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,2,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,4,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,4,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,4,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,4,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,3,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,3,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,1,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,2,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,2,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,1,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,3,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,4,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,1,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,1,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,4,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,2,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,1,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,4,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,1,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,4,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,4,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,3,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,2,no,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,4,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,1,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,2,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,2,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,3,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,4,yes,Comprehension
jlzwjak8u3ph98ym01v8unzz7xfa9xa4,WeakBias,3,yes,Comprehension
